City_ID,City,Country,Lat,Lng,Date,Cloudiness,Humidity,Max Temp,Wind Speed
408,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,1528902000,90,86,41,2.24
409,Vestmanna,FO,62.16,-7.17,1528903200,92,93,48.2,19.46
410,Chifeng,CN,42.27,118.96,1528905536,8,90,52.42,0.72
411,Grants Pass,US,42.44,-123.33,1528901760,90,50,59,2.62
412,Lampazos De Naranjo,MX,27.02,-100.51,1528905536,0,57,82.93,6.76
413,Salym,RU,60.06,71.48,1528905536,48,51,60.61,5.08
414,Verkh-Chebula,RU,56.03,87.61,1528905536,0,75,67.36,2.73
415,Tsiroanomandidy,MG,-18.77,46.05,1528905537,64,36,71.86,4.97
416,Lagoa,PT,37.14,-8.45,1528903800,20,56,71.6,10.29
417,Les Cayes,HT,18.19,-73.75,1528905538,88,92,82.93,22.41
418,Mackay,CA,53.65,-115.58,1528902000,75,81,50,3.36
419,Treuchtlingen,DE,48.96,10.91,1528903200,75,67,60.8,8.05
420,Witney,GB,51.78,-1.49,1528903200,40,56,69.8,16.11
421,Tabou,CI,4.42,-7.36,1528905538,0,100,80.86,9.78
422,Koson,UZ,39.04,65.59,1528902000,0,19,89.6,9.17
423,Burewala,PK,30.16,72.68,1528905539,0,34,95.62,7.2
424,Aksum,ET,14.12,38.72,1528905539,80,94,61.15,3.4
425,Iquitos,PE,-3.75,-73.25,1528902000,20,74,84.2,4.7
426,Bealanana,MG,-14.54,48.75,1528905541,20,53,69.07,6.98
427,Linqiong,CN,30.42,103.46,1528902000,92,83,75.2,6.71
428,Bonaventure,CA,48.04,-65.49,1528902000,75,32,66.2,8.05
429,Ostrovnoy,RU,68.05,39.51,1528905546,92,82,36.58,18.28
430,Narsaq,GL,60.91,-46.05,1528905000,40,43,55.4,9.17
431,Richards Bay,ZA,-28.77,32.06,1528905547,0,75,68.53,1.72
432,Antofagasta,CL,-23.65,-70.4,1528902000,40,67,57.2,8.05
433,Yeniseysk,RU,58.45,92.17,1528905547,8,71,63.49,2.84
434,Taguatinga,BR,-15.83,-48.06,1528902000,20,36,78.8,5.82
435,Port-Gentil,GA,-0.72,8.78,1528902000,20,78,82.4,16.11
436,Yulara,AU,-25.24,130.99,1528902000,0,56,41,4.7
437,Adrar,DZ,27.87,-0.29,1528902000,0,12,109.4,11.41
438,Samur,RU,41.83,48.49,1528905549,0,84,71.23,13.13
439,Chicla,PE,-11.71,-76.27,1528905550,20,74,43.69,2.39
440,Tombouctou,ML,16.77,-3.01,1528905550,24,18,110.65,4.74
441,Pyaozerskiy,RU,65.83,31.17,1528905550,48,57,49,3.96
442,Vagur,FO,61.47,-6.81,1528905550,92,97,49.63,27.89
443,Yar-Sale,RU,66.83,70.83,1528905551,76,89,36.22,14.81
444,Ust-Nera,RU,64.57,143.24,1528905551,48,65,46.93,1.72
445,Solnechnyy,RU,50.72,136.64,1528905551,0,78,51.52,4.18
446,San Patricio,PY,-26.98,-56.83,1528905551,0,74,51.79,4.63
447,Angoram,PG,-4.06,144.07,1528905555,88,100,74.47,1.95
448,Champerico,MX,16.38,-93.6,1528900860,90,94,71.6,2.62
449,San Policarpo,PH,12.18,125.51,1528905556,80,100,78.43,7.76
450,Port-Cartier,CA,50.03,-66.88,1528902000,40,47,55.4,16.11
451,Tateyama,JP,36.66,137.31,1528905556,12,100,49.45,1.95
452,Mandalgovi,MN,45.76,106.27,1528905556,8,35,62.59,6.64
453,Bartica,GY,6.41,-58.62,1528902000,75,78,82.4,9.17
454,Bathsheba,BB,13.22,-59.52,1528902000,20,66,86,25.28
455,Bueu,ES,42.33,-8.79,1528903800,0,53,71.6,16.11
456,Chaltyr,RU,47.28,39.48,1528905557,0,21,87.43,3.74
457,Prince Rupert,CA,54.32,-130.32,1528902000,90,93,53.6,6.93
458,Plouzane,FR,48.38,-4.62,1528903800,90,63,66.2,8.05
459,Belaya Gora,RU,68.54,146.19,1528905558,36,35,62.77,4.07
460,Tongren,CN,27.72,109.18,1528905558,12,85,67.9,1.95
461,Narsimhapur,IN,17.14,74.26,1528905558,88,78,76,9.22
462,Sao Joao Da Barra,BR,-21.64,-41.05,1528902000,0,43,87.8,5.82
463,Mamakan,RU,57.82,114.02,1528905559,32,83,51.7,2.06
464,Inirida,CO,3.87,-67.92,1528905559,80,84,80.32,2.95
465,Payo,ID,-3.75,103.64,1528905559,56,84,77.98,4.74
466,San Carlos De Bariloche,AR,-41.13,-71.31,1528902000,75,86,26.6,10.29
467,Piacabucu,BR,-10.41,-36.43,1528905560,44,57,84.37,15.48
468,Auki,NG,12.18,6.51,1528905560,44,55,94.81,1.61
469,Ambon,FR,47.55,-2.56,1528903800,90,64,69.8,8.05
470,Bilibino,RU,68.06,166.44,1528905560,0,60,52.33,1.95
471,Jiangyou,CN,31.78,104.73,1528905561,92,64,73.3,4.18
472,Ambilobe,MG,-13.19,49.05,1528905561,8,44,80.95,13.8
473,Shebunino,RU,57.66,40.04,1528905561,0,69,59.98,14.14
474,Broome,GB,52.47,1.45,1528903200,20,52,71.6,11.41
475,Biedenkopf,DE,50.92,8.53,1528903200,75,71,59,6.93
476,Aquiraz,BR,-3.9,-38.39,1528905600,20,52,87.8,19.46
477,Karangasem,ID,-6.7,108.49,1528905563,20,100,81.4,15.7
478,Boca Do Acre,BR,-8.76,-67.39,1528905563,76,77,83.56,2.84
479,La Antigua,CO,6.72,-76.08,1528905564,48,94,68.35,1.5
480,Aibolga,ID,1.74,98.78,1528905564,76,94,74.56,1.95
481,Glebychevo,RU,60.44,28.72,1528905564,68,46,60.79,4.63
482,Campos Altos,BR,-19.7,-46.17,1528905564,0,62,79.69,6.42
483,Santiago Del Estero,AR,-27.8,-64.26,1528905565,0,49,52.33,6.2
484,Banff,CA,51.18,-115.57,1528905565,24,36,48.01,2.17
485,Santa Helena,BR,-2.23,-45.3,1528905565,36,71,88.51,6.53
486,Lewiston,US,46.42,-117.02,1528901760,1,55,64.4,4.7
487,Bouna,CI,9.27,-3,1528905567,0,78,89.86,4.18
488,Upington,ZA,-28.46,21.24,1528902000,0,19,69.8,5.82
489,Acaponeta,MX,22.49,-105.36,1528905567,68,100,77.35,4.29
490,Orito,CO,0.67,-76.88,1528905567,88,97,70.42,2.73
491,Vao,EE,59.1,26.19,1528905567,0,45,62.95,5.41
492,Nkhotakota,MW,-12.93,34.3,1528905568,0,74,70.69,6.08
493,Boyuibe,BO,-20.43,-63.28,1528902000,90,47,55.4,5.82
494,Necochea,AR,-38.55,-58.74,1528905573,80,81,50.26,14.03
495,Paitan,CN,23.49,113.78,1528902000,0,78,77,11.18
496,Claresholm,CA,50.02,-113.58,1528902000,1,31,60.8,23.04
497,Sabha,LY,27.03,14.43,1528905575,24,10,112.45,9.66
498,Northam,GB,51.04,-4.21,1528903200,40,77,66.2,12.75
499,Sarakhs,TM,36.54,61.16,1528902000,80,37,82.4,6.93
500,Moroni,US,39.52,-111.59,1528905577,0,19,70.69,3.06
501,Nisia Floresta,BR,-6.09,-35.21,1528905600,75,51,86,24.16
502,Yantarnyy,RU,54.87,19.94,1528903800,20,72,64.4,6.71
503,Banjar,ID,-7.37,108.54,1528905582,12,88,71.5,3.62
504,Khandyga,RU,62.65,135.58,1528905583,48,47,54.85,6.2
505,Heinola,FI,61.2,26.03,1528903200,0,33,62.6,3.36
506,Sept-Iles,CA,50.2,-66.38,1528902000,40,47,55.4,16.11
507,Yenagoa,NG,4.92,6.26,1528905584,92,80,81.94,11.01
508,Pontianak,ID,-0.02,109.34,1528905585,44,99,77.89,3.4
509,Okha,RU,53.59,142.95,1528905585,80,90,40.09,10.78
510,Bismarck,US,46.81,-100.78,1528905300,1,30,71.6,12.75
511,Dunedin,NZ,-45.87,170.5,1528905434,92,100,43.33,2.95
512,Dabakala,CI,8.36,-4.43,1528905587,24,74,88.78,4.52
513,Pitelino,RU,54.58,41.81,1528905589,64,66,69.7,11.23
514,Egvekinot,RU,66.32,-179.17,1528905592,0,71,37.3,2.51
515,Melo,UY,-32.37,-54.17,1528905592,56,78,50.08,22.08
516,Mbeya,TZ,-8.91,33.47,1528905593,0,40,71.05,3.85
517,Kochi,IN,9.96,76.25,1528903800,90,94,77,2.24
518,Notse,TG,6.95,1.17,1528905594,56,76,86.62,8.77
519,Amuntai,ID,-2.42,115.25,1528905596,36,88,77.17,2.17
520,San Juan,PH,14.6,121.03,1528902000,90,100,77,10.29
521,Rocha,UY,-34.48,-54.34,1528905597,56,93,49.99,21.18
522,Elizabeth City,US,36.3,-76.22,1528904640,90,83,78.8,12.75
523,Narathiwat,TH,6.43,101.8,1528902000,75,83,82.4,4.7
524,Acari,BR,-6.44,-36.64,1528905599,0,48,84.1,15.26
525,Puerto Carreno,CO,6.19,-67.49,1528902000,40,74,84.2,3.36
526,Troitskiy,RU,45.15,38.14,1528903800,0,48,82.4,6.71
527,Dhidhdhoo,MV,6.88,73.1,1528905605,88,100,82.39,12.24
528,Santa Fe,AR,-31.62,-60.7,1528905642,12,84,47.47,10.45
529,Kuytun,RU,54.34,101.51,1528905610,20,73,64.3,2.62
530,Evans,US,40.38,-104.69,1528904100,1,41,78.8,3.36
531,Sokoni,CD,-12.89,28.78,1528905646,0,37,74.56,4.07
532,Sovetskiy,RU,56.76,48.47,1528905619,76,85,61.33,14.03
533,Pagudpud,PH,18.56,120.79,1528902000,90,100,77,13.87
534,Southbridge,US,42.08,-72.03,1528903440,90,82,69.8,19.46
535,Brazzaville,CD,-4.27,15.27,1528902000,8,55,86,5.82
536,Tutoia,BR,-2.76,-42.27,1528902000,40,52,91.4,8.05
537,Harlingen,US,26.19,-97.7,1528902900,75,62,89.6,10.29
538,Calamar,CO,1.96,-72.65,1528905629,92,100,70.87,2.95
539,Road Town,VG,18.42,-64.62,1528905600,40,66,87.8,12.75
540,Tabas,IR,33.6,56.92,1528905630,36,11,94.27,6.98
541,Shieli,KZ,44.18,66.74,1528905630,88,41,67.27,14.81
542,Scalea,IT,39.82,15.79,1528905631,36,100,70.06,5.3
543,San Andres,PH,13.32,122.68,1528905632,68,100,83.47,22.64
544,Muisne,EC,0.61,-80.02,1528905633,92,84,76.9,4.63
545,Ati,TD,13.21,18.34,1528905633,20,25,104.53,4.97
546,San Luis,AR,-33.3,-66.34,1528905472,0,53,42.43,2.62
